Date,Open,High,Low,Close,Adj Close,Volume
2020-04-15,20.719999313354492,20.889999389648438,19.200000762939453,19.8700008392334,19.8700008392334,544797
2020-04-16,20.149999618530273,20.530000686645508,19.420000076293945,19.8700008392334,19.8700008392334,350942
2020-04-17,20.0,20.219999313354492,17.309999465942383,18.270000457763672,18.270000457763672,240628
2020-04-20,17.729999542236328,17.850000381469727,-40.31999969482422,-37.630001068115234,-37.630001068115234,247947
2020-04-21,-14.0,13.859999656677246,-16.739999771118164,10.010000228881836,10.010000228881836,2288230
2020-04-22,13.119999885559082,16.18000030517578,10.260000228881836,13.779999732971191,13.779999732971191,1235218
2020-04-23,14.199999809265137,18.260000228881836,13.350000381469727,16.5,16.5,833584
2020-04-24,16.780000686645508,17.969999313354492,15.640000343322754,16.940000534057617,16.940000534057617,600220
2020-04-27,16.84000015258789,16.979999542236328,11.880000114440918,12.779999732971191,12.779999732971191,623201
2020-04-28,12.960000038146973,13.6899995803833,10.069999694824219,12.34000015258789,12.34000015258789,897087
2020-04-29,13.350000381469727,16.780000686645508,12.670000076293945,15.0600004196167,15.0600004196167,554134
2020-04-30,15.640000343322754,19.440000534057617,15.449999809265137,18.84000015258789,18.84000015258789,545344
2020-05-01,19.040000915527344,20.479999542236328,18.06999969482422,19.780000686645508,19.780000686645508,403201
2020-05-04,19.110000610351562,21.420000076293945,18.049999237060547,20.389999389648438,20.389999389648438,311488
2020-05-05,21.239999771118164,25.489999771118164,21.1299991607666,24.559999465942383,24.559999465942383,387240
2020-05-06,25.520000457763672,26.079999923706055,22.579999923706055,23.989999771118164,23.989999771118164,381165
2020-05-07,24.09000015258789,26.739999771118164,22.940000534057617,23.549999237060547,23.549999237060547,310261
2020-05-08,23.350000381469727,24.989999771118164,23.260000228881836,24.739999771118164,24.739999771118164,205181
2020-05-11,24.489999771118164,25.579999923706055,23.670000076293945,24.139999389648438,24.139999389648438,179591
2020-05-12,24.489999771118164,26.229999542236328,24.219999313354492,25.780000686645508,25.780000686645508,212335
2020-05-13,25.299999237060547,26.450000762939453,24.790000915527344,25.290000915527344,25.290000915527344,150864
2020-05-14,25.559999465942383,27.959999084472656,25.18000030517578,27.559999465942383,27.559999465942383,160507
2020-05-15,27.639999389648438,29.920000076293945,27.239999771118164,29.43000030517578,29.43000030517578,108016
2020-05-18,29.530000686645508,33.31999969482422,29.530000686645508,31.81999969482422,31.81999969482422,89376
2020-05-19,32.83000183105469,33.439998626708984,31.34000015258789,32.5,32.5,430823
2020-05-20,31.889999389648438,33.779998779296875,31.559999465942383,33.4900016784668,33.4900016784668,406431
2020-05-21,33.529998779296875,34.65999984741211,33.2599983215332,33.91999816894531,33.91999816894531,372814
2020-05-22,33.95000076293945,34.0,30.719999313354492,33.25,33.25,429036
2020-05-26,33.29999923706055,34.810001373291016,32.47999954223633,34.349998474121094,34.349998474121094,466737
2020-05-27,34.13999938964844,34.31999969482422,31.75,32.810001373291016,32.810001373291016,415246
2020-05-28,32.099998474121094,34.209999084472656,31.139999389648438,33.709999084472656,33.709999084472656,440168
2020-05-29,33.68000030517578,35.77000045776367,32.36000061035156,35.4900016784668,35.4900016784668,443647
2020-06-01,35.209999084472656,35.900001525878906,34.27000045776367,35.439998626708984,35.439998626708984,385710
2020-06-02,35.560001373291016,37.060001373291016,35.279998779296875,36.810001373291016,36.810001373291016,343483
2020-06-03,36.86000061035156,38.18000030517578,35.880001068115234,37.290000915527344,37.290000915527344,494253
2020-06-04,36.7599983215332,37.619998931884766,36.380001068115234,37.40999984741211,37.40999984741211,307612
2020-06-05,37.33000183105469,39.68000030517578,37.04999923706055,39.54999923706055,39.54999923706055,396856
2020-06-08,39.40999984741211,40.439998626708984,37.959999084472656,38.189998626708984,38.189998626708984,416639
2020-06-09,38.220001220703125,39.099998474121094,37.06999969482422,38.939998626708984,38.939998626708984,396033
2020-06-10,38.5,39.90999984741211,37.72999954223633,39.599998474121094,39.599998474121094,385868
2020-06-11,39.09000015258789,39.09000015258789,35.40999984741211,36.34000015258789,36.34000015258789,513912
2020-06-12,36.2599983215332,36.9900016784668,34.47999954223633,36.2599983215332,36.2599983215332,406508
2020-06-15,36.029998779296875,37.2599983215332,34.36000061035156,37.119998931884766,37.119998931884766,387546
2020-06-16,37.04999923706055,39.060001373291016,36.380001068115234,38.380001068115234,38.380001068115234,366323
2020-06-17,37.93000030517578,38.75,37.209999084472656,37.959999084472656,37.959999084472656,239516
2020-06-18,37.7400016784668,38.970001220703125,37.11000061035156,38.84000015258789,38.84000015258789,113384
2020-06-19,38.849998474121094,40.4900016784668,38.400001525878906,39.75,39.75,64113
2020-06-22,39.18000030517578,40.70000076293945,39.119998931884766,40.459999084472656,40.459999084472656,315264
2020-06-23,40.68000030517578,41.630001068115234,39.7599983215332,40.369998931884766,40.369998931884766,368730
2020-06-24,39.9900016784668,40.540000915527344,37.310001373291016,38.0099983215332,38.0099983215332,499490
2020-06-25,38.04999923706055,39.22999954223633,37.08000183105469,38.720001220703125,38.720001220703125,451640
2020-06-26,39.09000015258789,39.349998474121094,37.790000915527344,38.4900016784668,38.4900016784668,356712
2020-06-29,37.959999084472656,39.88999938964844,37.5,39.70000076293945,39.70000076293945,343913
2020-06-30,39.63999938964844,40.08000183105469,38.849998474121094,39.27000045776367,39.27000045776367,370059
2020-07-01,39.84000015258789,40.58000183105469,39.04999923706055,39.81999969482422,39.81999969482422,407170
2020-07-02,39.779998779296875,40.7400016784668,39.459999084472656,40.650001525878906,40.650001525878906,347096
2020-07-06,40.380001068115234,41.08000183105469,39.84000015258789,40.630001068115234,40.630001068115234,373236
2020-07-07,40.68000030517578,40.95000076293945,39.900001525878906,40.619998931884766,40.619998931884766,256596
2020-07-08,40.47999954223633,41.08000183105469,40.29999923706055,40.900001525878906,40.900001525878906,286740
2020-07-09,40.869998931884766,40.9900016784668,39.27000045776367,39.619998931884766,39.619998931884766,367386
2020-07-10,39.58000183105469,40.77000045776367,38.540000915527344,40.54999923706055,40.54999923706055,393149
2020-07-13,40.349998474121094,40.720001220703125,39.470001220703125,40.099998474121094,40.099998474121094,370715
2020-07-14,39.599998474121094,40.56999969482422,39.06999969482422,40.290000915527344,40.290000915527344,426971
2020-07-15,40.54999923706055,41.2599983215332,40.08000183105469,41.20000076293945,41.20000076293945,352542
2020-07-16,40.970001220703125,41.18000030517578,40.52000045776367,40.75,40.75,200101
2020-07-17,40.720001220703125,40.900001525878906,40.02000045776367,40.59000015258789,40.59000015258789,88220
2020-07-20,40.63999938964844,40.90999984741211,39.83000183105469,40.810001373291016,40.810001373291016,60179
2020-07-21,40.650001525878906,42.400001525878906,40.63999938964844,41.959999084472656,41.959999084472656,389117
2020-07-22,41.540000915527344,42.029998779296875,41.13999938964844,41.900001525878906,41.900001525878906,333647
2020-07-23,41.95000076293945,42.36000061035156,40.83000183105469,41.06999969482422,41.06999969482422,389412
2020-07-24,41.060001373291016,41.66999816894531,40.65999984741211,41.290000915527344,41.290000915527344,353159
2020-07-27,41.2599983215332,41.81999969482422,40.47999954223633,41.599998474121094,41.599998474121094,377714
2020-07-28,41.650001525878906,41.93000030517578,40.849998474121094,41.040000915527344,41.040000915527344,276804
2020-07-29,41.130001068115234,41.56999969482422,40.93000030517578,41.27000045776367,41.27000045776367,295855
2020-07-30,41.31999969482422,41.38999938964844,38.720001220703125,39.91999816894531,39.91999816894531,487325
2020-07-31,40.34000015258789,40.54999923706055,39.65999984741211,40.27000045776367,40.27000045776367,318788
2020-08-03,40.38999938964844,41.2400016784668,39.58000183105469,41.0099983215332,41.0099983215332,338326
2020-08-04,40.779998779296875,42.08000183105469,40.13999938964844,41.70000076293945,41.70000076293945,451575
2020-08-05,41.560001373291016,43.52000045776367,41.470001220703125,42.189998626708984,42.189998626708984,491268
2020-08-06,42.189998626708984,42.650001525878906,41.61000061035156,41.95000076293945,41.95000076293945,359610
2020-08-07,41.970001220703125,42.220001220703125,41.060001373291016,41.220001220703125,41.220001220703125,398997
2020-08-10,41.5,42.33000183105469,41.16999816894531,41.939998626708984,41.939998626708984,367796
2020-08-11,41.97999954223633,42.939998626708984,41.47999954223633,41.61000061035156,41.61000061035156,432843
2020-08-12,41.619998931884766,42.900001525878906,41.529998779296875,42.66999816894531,42.66999816894531,397831
2020-08-13,42.56999969482422,42.84000015258789,42.09000015258789,42.2400016784668,42.2400016784668,329507
2020-08-14,42.33000183105469,42.56999969482422,41.619998931884766,42.0099983215332,42.0099983215332,310866
2020-08-17,42.2400016784668,42.970001220703125,41.79999923706055,42.88999938964844,42.88999938964844,208429
2020-08-18,42.790000915527344,42.9900016784668,42.11000061035156,42.88999938964844,42.88999938964844,111628
2020-08-19,42.599998474121094,43.029998779296875,42.36000061035156,42.93000030517578,42.93000030517578,81299
2020-08-20,42.7400016784668,42.790000915527344,41.5,42.58000183105469,42.58000183105469,377070
2020-08-21,42.75,42.959999084472656,41.459999084472656,42.34000015258789,42.34000015258789,345368
2020-08-24,42.47999954223633,42.88999938964844,42.22999954223633,42.619998931884766,42.619998931884766,294731
2020-08-25,42.36000061035156,43.56999969482422,42.310001373291016,43.349998474121094,43.349998474121094,330800
2020-08-26,43.38999938964844,43.779998779296875,43.0,43.38999938964844,43.38999938964844,262243
2020-08-27,43.45000076293945,43.5,42.36000061035156,43.040000915527344,43.040000915527344,320968
2020-08-28,42.97999954223633,43.41999816894531,42.689998626708984,42.970001220703125,42.970001220703125,272800
2020-08-31,42.90999984741211,43.56999969482422,42.560001373291016,42.61000061035156,42.61000061035156,236877
2020-09-01,42.83000183105469,43.43000030517578,42.720001220703125,42.7599983215332,42.7599983215332,285146
2020-09-02,43.02000045776367,43.209999084472656,41.22999954223633,41.5099983215332,41.5099983215332,421771
2020-09-03,41.630001068115234,41.790000915527344,40.220001220703125,41.369998931884766,41.369998931884766,417634
2020-09-04,41.25,41.869998931884766,39.349998474121094,39.77000045776367,39.77000045776367,444184
2020-09-08,39.47999954223633,39.59000015258789,36.130001068115234,36.7599983215332,36.7599983215332,720975
2020-09-09,36.790000915527344,38.45000076293945,36.15999984741211,38.04999923706055,38.04999923706055,455356
2020-09-10,37.79999923706055,38.18000030517578,36.93000030517578,37.29999923706055,37.29999923706055,367555
2020-09-11,37.0099983215332,37.81999969482422,36.66999816894531,37.33000183105469,37.33000183105469,363787
2020-09-14,37.31999969482422,37.68000030517578,36.81999969482422,37.2599983215332,37.2599983215332,347563
2020-09-15,37.279998779296875,38.56999969482422,37.060001373291016,38.279998779296875,38.279998779296875,348861
2020-09-16,38.349998474121094,40.34000015258789,38.349998474121094,40.15999984741211,40.15999984741211,367612
2020-09-17,40.189998626708984,41.220001220703125,39.41999816894531,40.970001220703125,40.970001220703125,280669
2020-09-18,40.970001220703125,41.4900016784668,40.29999923706055,41.11000061035156,41.11000061035156,85906
2020-09-21,40.97999954223633,41.27000045776367,38.65999984741211,39.310001373291016,39.310001373291016,66195
2020-09-22,39.630001068115234,40.02000045776367,39.0,39.599998474121094,39.599998474121094,287807
2020-09-23,39.7599983215332,40.75,39.2599983215332,39.93000030517578,39.93000030517578,318754
2020-09-24,39.599998474121094,40.369998931884766,39.119998931884766,40.310001373291016,40.310001373291016,269992
2020-09-25,40.150001525878906,40.63999938964844,39.709999084472656,40.25,40.25,229025
2020-09-28,40.06999969482422,40.79999923706055,39.779998779296875,40.599998474121094,40.599998474121094,226425
2020-09-29,40.58000183105469,40.70000076293945,38.40999984741211,39.290000915527344,39.290000915527344,379599
2020-09-30,39.15999984741211,40.369998931884766,38.68000030517578,40.220001220703125,40.220001220703125,340294
2020-10-01,39.900001525878906,40.470001220703125,37.61000061035156,38.720001220703125,38.720001220703125,443442
2020-10-02,38.599998474121094,38.650001525878906,36.630001068115234,37.04999923706055,37.04999923706055,391428
2020-10-05,37.0,39.720001220703125,37.0,39.220001220703125,39.220001220703125,378579
2020-10-06,39.349998474121094,40.86000061035156,39.099998474121094,40.66999816894531,40.66999816894531,400531
2020-10-07,39.83000183105469,40.349998474121094,39.279998779296875,39.95000076293945,39.95000076293945,433065
2020-10-08,39.9900016784668,41.33000183105469,39.7599983215332,41.189998626708984,41.189998626708984,409787
2020-10-09,41.310001373291016,41.470001220703125,40.380001068115234,40.599998474121094,40.599998474121094,409787
2020-10-12,40.400001525878906,40.45000076293945,39.040000915527344,39.43000030517578,39.43000030517578,322035
2020-10-13,39.529998779296875,40.529998779296875,39.349998474121094,40.20000076293945,40.20000076293945,375470
2020-10-14,40.189998626708984,41.15999984741211,39.81999969482422,41.040000915527344,41.040000915527344,328295
2020-10-15,41.130001068115234,41.290000915527344,39.220001220703125,40.959999084472656,40.959999084472656,248251
2020-10-16,40.880001068115234,41.04999923706055,40.08000183105469,40.880001068115234,40.880001068115234,96488
2020-10-19,40.689998626708984,41.220001220703125,40.540000915527344,40.83000183105469,40.83000183105469,75335
2020-10-20,40.650001525878906,41.70000076293945,40.25,41.459999084472656,41.459999084472656,360574
2020-10-21,41.220001220703125,41.59000015258789,39.779998779296875,40.029998779296875,40.029998779296875,366899
2020-10-22,40.040000915527344,41.02000045776367,39.709999084472656,40.63999938964844,40.63999938964844,307494
2020-10-23,40.61000061035156,40.91999816894531,39.56999969482422,39.849998474121094,39.849998474121094,268931
2020-10-26,39.689998626708984,39.7400016784668,38.279998779296875,38.560001373291016,38.560001373291016,360184
2020-10-27,38.59000015258789,39.83000183105469,38.5099983215332,39.56999969482422,39.56999969482422,339535
2020-10-28,38.970001220703125,39.0099983215332,36.970001220703125,37.38999938964844,37.38999938964844,489954
2020-10-29,37.38999938964844,37.7599983215332,34.91999816894531,36.16999816894531,36.16999816894531,568816
2020-10-30,36.06999969482422,36.599998474121094,35.209999084472656,35.790000915527344,35.790000915527344,568816
2020-11-02,35.2400016784668,37.150001525878906,33.63999938964844,36.810001373291016,36.810001373291016,489204
2020-11-03,37.029998779296875,38.31999969482422,36.56999969482422,37.65999984741211,37.65999984741211,410611
2020-11-04,38.150001525878906,39.25,37.2599983215332,39.150001525878906,39.150001525878906,437000
2020-11-05,39.16999816894531,39.349998474121094,38.27000045776367,38.790000915527344,38.790000915527344,298366
2020-11-06,38.540000915527344,38.61000061035156,37.060001373291016,37.13999938964844,37.13999938964844,298366
2020-11-09,37.34000015258789,41.33000183105469,37.15999984741211,40.290000915527344,40.290000915527344,622921
2020-11-10,39.90999984741211,41.84000015258789,39.40999984741211,41.36000061035156,41.36000061035156,457045
2020-11-11,41.790000915527344,43.060001373291016,41.31999969482422,41.45000076293945,41.45000076293945,443772
2020-11-12,41.470001220703125,42.189998626708984,40.869998931884766,41.119998931884766,41.119998931884766,401031
2020-11-13,40.939998626708984,40.939998626708984,40.060001373291016,40.130001068115234,40.130001068115234,401031
2020-11-16,40.16999816894531,42.09000015258789,40.150001525878906,41.34000015258789,41.34000015258789,378785
2020-11-17,41.439998626708984,41.689998626708984,40.56999969482422,41.43000030517578,41.43000030517578,243677
2020-11-18,41.349998474121094,42.459999084472656,41.08000183105469,41.81999969482422,41.81999969482422,107013
2020-11-19,41.61000061035156,41.97999954223633,41.08000183105469,41.7400016784668,41.7400016784668,88144
2020-11-20,41.70000076293945,42.31999969482422,41.5099983215332,42.150001525878906,42.150001525878906,88144
2020-11-23,42.459999084472656,43.36000061035156,42.290000915527344,43.060001373291016,43.060001373291016,300717
2020-11-24,42.84000015258789,45.20000076293945,42.81999969482422,44.90999984741211,44.90999984741211,418527
2020-11-25,44.81999969482422,46.2599983215332,44.72999954223633,45.709999084472656,45.709999084472656,417182
2020-11-30,45.34000015258789,45.79999923706055,44.41999816894531,45.34000015258789,45.34000015258789,370755
2020-12-01,45.08000183105469,45.70000076293945,44.119998931884766,44.54999923706055,44.54999923706055,314919
2020-12-02,44.380001068115234,45.91999816894531,43.91999816894531,45.279998779296875,45.279998779296875,368854
2020-12-03,44.9900016784668,45.84000015258789,44.65999984741211,45.63999938964844,45.63999938964844,350768
2020-12-04,45.63999938964844,46.68000030517578,45.61000061035156,46.2599983215332,46.2599983215332,350768
2020-12-07,46.150001525878906,46.540000915527344,45.36000061035156,45.7599983215332,45.7599983215332,348871
2020-12-08,45.65999984741211,45.93000030517578,45.13999938964844,45.599998474121094,45.599998474121094,332641
2020-12-09,45.599998474121094,46.2400016784668,44.95000076293945,45.52000045776367,45.52000045776367,434976
2020-12-10,45.689998626708984,47.7400016784668,45.52000045776367,46.779998779296875,46.779998779296875,447529
2020-12-11,46.970001220703125,47.290000915527344,46.34000015258789,46.56999969482422,46.56999969482422,447529
2020-12-14,46.72999954223633,47.439998626708984,45.689998626708984,46.9900016784668,46.9900016784668,403543
2020-12-15,46.9900016784668,47.72999954223633,46.540000915527344,47.619998931884766,47.619998931884766,311169
2020-12-16,47.599998474121094,47.939998626708984,47.16999816894531,47.81999969482422,47.81999969482422,275331
2020-12-17,47.849998474121094,48.59000015258789,47.810001373291016,48.36000061035156,48.36000061035156,96536
2020-12-18,48.43000030517578,49.279998779296875,48.099998474121094,49.099998474121094,49.099998474121094,96536
2020-12-21,48.540000915527344,48.61000061035156,46.18000030517578,47.7400016784668,47.7400016784668,478098
2020-12-22,47.93000030517578,47.959999084472656,46.599998474121094,47.02000045776367,47.02000045776367,295737
2020-12-23,46.790000915527344,48.5,46.15999984741211,48.119998931884766,48.119998931884766,344306
2020-12-28,48.22999954223633,48.959999084472656,47.5,47.619998931884766,47.619998931884766,238462
2020-12-29,47.720001220703125,48.349998474121094,47.68000030517578,48.0,48.0,213778
2020-12-30,48.130001068115234,48.65999984741211,47.61000061035156,48.400001525878906,48.400001525878906,266957
2020-12-31,48.349998474121094,48.58000183105469,47.77000045776367,48.52000045776367,48.52000045776367,266957
